date,time,beach.x,observer,abundance,council_report,beach_key,surf_club,slsa_branch,state,lat.x,lon.x,length,orientation,embaymentisation,beach.y
29/09/2023,7:01:00,Maroubra Beach (North),JL,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
1/10/2023,11:00:00,Maroubra Beach (North),KP,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
3/10/2023,8:30:00,Maroubra Beach (North),Sk,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
4/10/2023,7:56:00,Maroubra Beach (North),AS,2,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
5/10/2023,8:30:00,Maroubra Beach (North),SK,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
9/10/2023,7:58:00,Maroubra Beach (North),JL,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
10/10/2023,8:30:00,Maroubra Beach (North),SK,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
11/10/2023,11:45:00,Maroubra Beach (North),KP,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
12/10/2023,8:57:00,Maroubra Beach (North),DH/JL,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
13/10/2023,9:00:00,Maroubra Beach (North),SK,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
16/10/2023,10:10:00,Maroubra Beach (North),SK,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
18/10/2023,8:32:00,Maroubra Beach (North),DH,3,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
19/10/2023,8:30:00,Maroubra Beach (North),SK,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
20/10/2023,16:00:00,Maroubra Beach (North),SK,4,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
22/10/2023,12:10:00,Maroubra Beach (North),KP,2,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
23/10/2023,8:30:00,Maroubra Beach (North),JL,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
24/10/2023,9:22:00,Maroubra Beach (North),DH,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
6/10/2022,16:30:00,Maroubra Beach (North),NB,500,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
7/10/2022,10:00:00,Maroubra Beach (North),NB+AS,500,Many,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
8/10/2022,13:00:00,Maroubra Beach (North),AS,20,Many,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
9/10/2022,10:00:00,Maroubra Beach (North),NB,0,Many,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
10/10/2022,10:00:00,Maroubra Beach (North),NB,5,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
11/10/2022,13:00:00,Maroubra Beach (North),NB,50,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
12/10/2022,10:15:00,Maroubra Beach (North),NB,75,Many,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
13/10/2022,12:00:00,Maroubra Beach (North),NB,100,Many,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
14/10/2022,11:00:00,Maroubra Beach (North),NB+DL,80,Some,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
15/10/2022,14:00:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
16/10/2022,10:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
17/10/2022,17:00:00,Maroubra Beach (North),NB,10,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
18/10/2022,NA,Maroubra Beach (North),Loic,NA,Some,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
19/10/2022,NA,Maroubra Beach (North),NA,NA,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
20/10/2022,18:00:00,Maroubra Beach (North),Thay,5,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
21/10/2022,8:00:00,Maroubra Beach (North),Thay,20,Many,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
22/10/2022,14:00:00,Maroubra Beach (North),NB,30,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
23/10/2022,12:00:00,Maroubra Beach (North),AS + NB,5,Some,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
24/10/2022,14:00:00,Maroubra Beach (North),NB,15,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
25/10/2022,14:00:00,Maroubra Beach (North),NB,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
26/10/2022,10:30:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
27/10/2022,7:30:00,Maroubra Beach (North),AS,0,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
28/10/2022,8:30:00,Maroubra Beach (North),AS,0,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
29/10/2022,16:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
30/10/2022,13:00:00,Maroubra Beach (North),AS,0,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
31/10/2022,9:30:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
1/11/2022,9:00:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
2/11/2022,10:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
3/11/2022,7:30:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
4/11/2022,8:00:00,Maroubra Beach (North),NB,0,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
5/11/2022,16:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
6/11/2022,10:30:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
7/11/2022,9:00:00,Maroubra Beach (North),NB,0,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
8/11/2022,7:30:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
9/11/2022,9:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
10/11/2022,7:30:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
11/11/2022,10:00:00,Maroubra Beach (North),NB,1,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
12/11/2022,13:00:00,Maroubra Beach (North),NB,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
13/11/2022,11:00:00,Maroubra Beach (North),AS,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
14/11/2022,9:30:00,Maroubra Beach (North),NB,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
15/11/2022,14:30:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
16/11/2022,9:00:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
17/11/2022,9:00:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
18/11/2022,9:30:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
19/11/2022,13:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
20/11/2022,19:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
21/11/2022,9:00:00,Maroubra Beach (North),NB,0,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
22/11/2022,7:30:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
23/11/2022,10:00:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
24/11/2022,16:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
25/11/2022,9:30:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
26/11/2022,9:00:00,Maroubra Beach (North),NB,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
27/11/2022,7:00:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
28/11/2022,7:30:00,Maroubra Beach (North),TA,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
29/11/2022,7:30:00,Maroubra Beach (North),FS,0,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
30/11/2022,15:30:00,Maroubra Beach (North),DL and SK,40,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
1/12/2022,13:00:00,Maroubra Beach (North),DL,70,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
2/12/2022,8:00:00,Maroubra Beach (North),SK,160,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
3/12/2022,15:00:00,Maroubra Beach (North),NB,100,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
4/12/2022,11:30:00,Maroubra Beach (North),AS + NB,30,Some,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
5/12/2022,10:00:00,Maroubra Beach (North),NB,20,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
6/12/2022,13:00:00,Maroubra Beach (North),NB,5,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
7/12/2022,15:00:00,Maroubra Beach (North),NB,5,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
8/12/2022,10:00:00,Maroubra Beach (North),NB,3,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
9/12/2022,9:00:00,Maroubra Beach (North),NB+JL,15,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
10/12/2022,12:30:00,Maroubra Beach (North),AS,24,Likely,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
11/12/2022,16:00:00,Maroubra Beach (North),AS,1,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
12/12/2022,8:30:00,Maroubra Beach (North),JL+SK,7,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
13/12/2022,7:00:00,Maroubra Beach (North),AS,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
14/12/2022,8:00:00,Maroubra Beach (North),SK,0,NA,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
15/12/2022,8:00:00,Maroubra Beach (North),SK,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
16/12/2022,8:50:00,Maroubra Beach (North),JL+SK,0,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
17/12/2022,11:30:00,Maroubra Beach (North),AS,5,Many,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
18/12/2022,14:30:00,Maroubra Beach (North),AS,4,Some,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
19/12/2022,8:00:00,Maroubra Beach (North),SK,3,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
20/12/2022,10:30:00,Maroubra Beach (North),AS,8,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
21/12/2022,8:00:00,Maroubra Beach (North),SK,50,None,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North)
